CamargoCruz09,1,8,15,came1.0,26,3395,1.0,0.0,0.0,0.0,0.38461538461538464,0.7692307692307693,0.5882352941176471,0.6666666666666667,0.576923076923077,0.242535625036333,0.5946745562130178,0.6548519751482027,0.7692307692307693,0.46153846153846156,0.5384615384615384,0.23076923076923078,10.0,3.0,6.0,7.0
CamargoCruz09,1,8,15,ckjm,10,3395,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.8000000000000002,0.8000000000000002,0.6,0.86,0.607079646017699,0.8,0.8,0.2,0.2,4.0,1.0,4.0,1.0
CamargoCruz09,1,8,15,camel1.2,438,3395,1.0,0.0,0.0,0.0,0.45662100456621,0.7546296296296297,0.5258064516129032,0.6197718631178707,0.4667277516893827,0.10164979198430456,0.5550237737737738,0.6073367273098573,0.7546296296296297,0.33783783783783783,0.6621621621621622,0.24537037037037038,163.0,53.0,75.0,147.0
CamargoCruz09,1,8,15,camel1.4,282,3395,1.0,0.0,0.0,0.0,0.37943262411347517,0.7379310344827587,0.6079545454545454,0.6666666666666667,0.593498919205514,0.24175353194773333,0.647470425371256,0.5767152514966968,0.7379310344827587,0.49635036496350365,0.5036496350364964,0.2620689655172414,107.0,38.0,68.0,69.0
CamargoCruz09,1,8,15,lucene2.4,279,3395,0.0,0.0,0.0,0.0,0.4157706093189964,0.6267605633802817,0.5855263157894737,0.6054421768707483,0.5802387560019383,0.16755376012130294,0.5727613858332476,0.5285761103417039,0.6267605633802817,0.5401459854014599,0.45985401459854014,0.3732394366197183,89.0,53.0,74.0,63.0
CamargoCruz09,1,8,15,velocity1.6,152,3395,1.0,0.0,0.0,1.0,0.34868421052631576,0.7692307692307693,0.631578947368421,0.6936416184971097,0.6255012028869286,0.30586777135731963,0.6532397782397782,0.7004473296659312,0.7692307692307693,0.527027027027027,0.47297297297297297,0.23076923076923078,60.0,18.0,39.0,35.0
CamargoCruz09,1,8,15,ivy2.0,77,3395,1.0,0.0,0.0,1.0,0.2987012987012987,0.725,0.7073170731707317,0.7160493827160495,0.6994693680656054,0.40121822931036616,0.6560810810810811,0.5483414261552731,0.725,0.6756756756756757,0.32432432432432434,0.275,29.0,11.0,25.0,12.0
CamargoCruz09,1,8,15,camel1.6,364,3395,0.0,0.0,0.0,0.0,0.45879120879120877,0.6968085106382979,0.5435684647302904,0.6107226107226107,0.4875930521091812,0.07586650905496987,0.5252810686653772,0.5630233859356937,0.6968085106382979,0.375,0.625,0.30319148936170215,131.0,57.0,66.0,110.0
CamargoCruz09,1,8,15,synapse1.2,167,3395,1.0,0.0,0.0,0.0,0.41916167664670656,0.7325581395348837,0.5727272727272728,0.6428571428571429,0.5336987666625139,0.16054244706825985,0.6075222509331036,0.5691573588870276,0.7325581395348837,0.41975308641975306,0.5802469135802469,0.26744186046511625,63.0,23.0,34.0,47.0
CamargoCruz09,1,6,4,pbeans1.0,12,882,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,0.75,0.6,0.625,0.3535533905932738,0.5277777777777778,0.7581706595681751,0.5,0.8333333333333334,0.16666666666666666,0.5,3.0,3.0,5.0,1.0
CamargoCruz09,1,6,4,ant1.5,62,882,0.0,0.0,0.0,0.0,0.5,0.375,0.5217391304347826,0.43636363636363634,0.47107438016528924,0.008621010001864528,0.4822916666666667,0.5642590802681516,0.375,0.6333333333333333,0.36666666666666664,0.625,12.0,20.0,19.0,11.0
CamargoCruz09,1,6,4,xalan2.4,227,882,0.0,0.0,0.0,0.0,0.44052863436123346,0.5272727272727272,0.5471698113207547,0.537037037037037,0.5567612687813022,0.1172168592662998,0.5703185703185704,0.5646957031972932,0.5272727272727272,0.5897435897435898,0.41025641025641024,0.4727272727272727,58.0,52.0,69.0,48.0
CamargoCruz09,1,6,4,ant1.6,181,882,0.0,0.0,0.0,0.0,0.43646408839779005,0.4782608695652174,0.5866666666666667,0.5269461077844311,0.551664504971898,0.13187702659653935,0.5834147532975086,0.5387877499851728,0.4782608695652174,0.651685393258427,0.34831460674157305,0.5217391304347826,44.0,48.0,58.0,31.0
CamargoCruz09,1,6,4,ant1.6,181,882,0.0,0.0,0.0,0.0,0.43646408839779005,0.4782608695652174,0.5866666666666667,0.5269461077844311,0.551664504971898,0.13187702659653935,0.5834147532975086,0.5387877499851728,0.4782608695652174,0.651685393258427,0.34831460674157305,0.5217391304347826,44.0,48.0,58.0,31.0
CamargoCruz09,1,6,4,xalan2.6,828,882,0.0,0.0,0.0,1.0,0.35507246376811596,0.6301703163017032,0.6458852867830424,0.6379310344827586,0.6444884810974176,0.2897780324973817,0.6154171553268334,0.5727769654513016,0.6301703163017032,0.6594724220623501,0.3405275779376499,0.36982968369829683,259.0,152.0,275.0,142.0
CamargoCruz09,1,6,4,ivy1.1,95,882,0.0,0.0,0.0,0.0,0.45263157894736844,0.3617021276595745,0.5666666666666667,0.4415584415584416,0.4835432750914263,0.09773880114714811,0.6028368794326241,0.5055945041726184,0.3617021276595745,0.7291666666666666,0.2708333333333333,0.6382978723404256,17.0,30.0,35.0,13.0
CamargoCruz09,1,6,4,ivy1.1,95,882,0.0,0.0,0.0,0.0,0.45263157894736844,0.3617021276595745,0.5666666666666667,0.4415584415584416,0.4835432750914263,0.09773880114714811,0.6028368794326241,0.5055945041726184,0.3617021276595745,0.7291666666666666,0.2708333333333333,0.6382978723404256,17.0,30.0,35.0,13.0
