version,size_test,size_training,succHe_DT,succZi_DT,succG75_DT,succG60_DT,error_DT,recall_DT,precision_DT,fscore_DT,gscore_DT,mcc_DT,auc_DT,aucec_DT,tpr_DT,tnr_DT,fpr_DT,fnr_DT,tp_DT,fn_DT,tn_DT,fp_DT
ant1.3.csv,40,6545,1.0,0.0,0.0,0.0,0.375,0.85,0.5862068965517241,0.6938775510204082,0.544,0.2799462554779271,0.5825,0.5655501072632545,0.85,0.4,0.6,0.15,17.0,3.0,8.0,12.0
ant1.4.csv,77,6545,0.0,0.0,0.0,0.0,0.44155844155844154,0.575,0.575,0.575,0.5572380375529982,0.11554054054054054,0.5388513513513513,0.5862096443695641,0.575,0.5405405405405406,0.4594594594594595,0.425,23.0,17.0,20.0,17.0
ant1.5.csv,62,6545,1.0,0.0,0.0,1.0,0.3387096774193548,0.75,0.6486486486486487,0.6956521739130435,0.6455696202531646,0.32260203358328676,0.6296875,0.5757368850423862,0.75,0.5666666666666667,0.43333333333333335,0.25,24.0,8.0,17.0,13.0
ant1.6.csv,181,6545,1.0,0.0,0.0,1.0,0.3149171270718232,0.7717391304347826,0.6635514018691588,0.7135678391959798,0.6722644037516748,0.3734536964054661,0.6748900830483635,0.5757620644702122,0.7717391304347826,0.5955056179775281,0.4044943820224719,0.22826086956521738,71.0,21.0,53.0,36.0
ant1.7.csv,321,6545,1.0,0.0,0.0,1.0,0.37383177570093457,0.7108433734939759,0.6210526315789474,0.6629213483146067,0.6108269926406386,0.2504493410946324,0.6245627671978236,0.5514700478573489,0.7108433734939759,0.535483870967742,0.4645161290322581,0.2891566265060241,118.0,48.0,83.0,72.0
came1.0.csv,26,6116,1.0,0.0,0.0,1.0,0.2692307692307692,0.7692307692307693,0.7142857142857143,0.7407407407407408,0.728744939271255,0.46291004988627577,0.8076923076923077,0.6964733946913998,0.7692307692307693,0.6923076923076923,0.3076923076923077,0.23076923076923078,10.0,3.0,9.0,4.0
camel1.2.csv,438,6116,0.0,0.0,0.0,0.0,0.4429223744292237,0.4861111111111111,0.5585106382978723,0.5198019801980198,0.5473056586792665,0.11336823927725861,0.5458896396396397,0.4926991029306437,0.4861111111111111,0.6261261261261262,0.3738738738738739,0.5138888888888888,105.0,111.0,139.0,83.0
camel1.4.csv,282,6116,0.0,0.0,0.0,1.0,0.36879432624113473,0.6275862068965518,0.6453900709219859,0.6363636363636365,0.6312893708635676,0.2625170041116812,0.6060156053360182,0.5682741993089365,0.6275862068965518,0.635036496350365,0.36496350364963503,0.3724137931034483,91.0,54.0,87.0,50.0
camel1.6.csv,364,6116,0.0,0.0,0.0,0.0,0.4368131868131868,0.5,0.5911949685534591,0.5417867435158502,0.5577889447236181,0.1316663917331094,0.5846530464216635,0.466306990029911,0.5,0.6306818181818182,0.3693181818181818,0.5,94.0,94.0,111.0,65.0
ckjm.csv,10,7216,1.0,1.0,1.0,1.0,0.2,0.8,0.8,0.8000000000000002,0.8000000000000002,0.6,0.72,0.6392103471749488,0.8,0.8,0.2,0.2,4.0,1.0,4.0,1.0
ivy1.1.csv,95,7021,0.0,0.0,0.0,1.0,0.3684210526315789,0.5957446808510638,0.6363636363636364,0.6153846153846154,0.6292134831460674,0.2631120466222734,0.5915336879432624,0.5556602887000979,0.5957446808510638,0.6666666666666666,0.3333333333333333,0.40425531914893614,28.0,19.0,32.0,16.0
ivy1.4.csv,33,7021,1.0,1.0,1.0,1.0,0.15151515151515152,0.9375,0.7894736842105263,0.8571428571428572,0.8423326133909286,0.7100813347710738,0.8731617647058824,0.7812466448357311,0.9375,0.7647058823529411,0.23529411764705882,0.0625,15.0,1.0,13.0,4.0
ivy2.0.csv,77,7021,1.0,0.0,0.0,1.0,0.2987012987012987,0.85,0.6666666666666666,0.7472527472527473,0.6608357628765793,0.4125961951298391,0.7631756756756757,0.6223798352337826,0.85,0.5405405405405406,0.4594594594594595,0.15,34.0,6.0,20.0,17.0
log4j1.0.csv,66,7054,1.0,0.0,0.0,1.0,0.3484848484848485,0.7058823529411765,0.6486486486486487,0.676056338028169,0.6449787835926449,0.30171943890394315,0.6493566176470589,0.5517187863738652,0.7058823529411765,0.59375,0.40625,0.29411764705882354,24.0,10.0,19.0,13.0
log4j1.1.csv,74,7054,0.0,0.0,0.0,1.0,0.33783783783783783,0.6756756756756757,0.6578947368421053,0.6666666666666667,0.6618863761720905,0.32444284226152503,0.5609934258582907,0.5551216566523319,0.6756756756756757,0.6486486486486487,0.35135135135135137,0.32432432432432434,25.0,12.0,24.0,13.0
log4j1.2.csv,32,7054,0.0,0.0,0.0,0.0,0.4375,0.5625,0.5625,0.5625,0.5625,0.125,0.560546875,0.5908653119806616,0.5625,0.5625,0.4375,0.4375,9.0,7.0,9.0,7.0
lucene2.0.csv,177,6557,0.0,0.0,0.0,0.0,0.4067796610169492,0.5824175824175825,0.6091954022988506,0.5955056179775282,0.5933261571582348,0.18702095653839615,0.5989649884998722,0.5612822474318947,0.5824175824175825,0.6046511627906976,0.3953488372093023,0.4175824175824176,53.0,38.0,52.0,34.0
lucene2.2.csv,213,6557,0.0,0.0,0.0,0.0,0.4225352112676056,0.5,0.6111111111111112,0.55,0.5690376569037656,0.16206448892745076,0.5337599293909974,0.5762610120760147,0.5,0.6601941747572816,0.33980582524271846,0.5,55.0,55.0,68.0,35.0
