version,size_test,size_training,succHe_DT,succZi_DT,succG75_DT,succG60_DT,error_DT,recall_DT,precision_DT,fscore_DT,gscore_DT,mcc_DT,auc_DT,aucec_DT,tpr_DT,tnr_DT,fpr_DT,fnr_DT,tp_DT,fn_DT,tn_DT,fp_DT
ant-1.3.csv,125,13308,0.0,0.0,0.0,0.0,0.344,0.5,0.23255813953488372,0.31746031746031744,0.5783132530120482,0.14332231210481758,0.5921428571428572,0.48030584365633033,0.5,0.6857142857142857,0.3142857142857143,0.5,10.0,10.0,72.0,33.0
ant-1.4.csv,178,13308,0.0,0.0,0.0,0.0,0.43258426966292135,0.375,0.22388059701492538,0.28037383177570097,0.4682395644283121,-0.0015607436275164046,0.47481884057971013,0.4623586124181198,0.375,0.6231884057971014,0.37681159420289856,0.625,15.0,25.0,86.0,52.0
ant-1.5.csv,293,13308,0.0,0.0,0.0,0.0,0.31399317406143346,0.4375,0.1590909090909091,0.23333333333333334,0.543266237808674,0.10476771190531768,0.5163433908045977,0.5138183251576732,0.4375,0.7164750957854407,0.2835249042145594,0.5625,14.0,18.0,187.0,74.0
ant-1.6.csv,351,13308,0.0,0.0,0.0,1.0,0.2905982905982906,0.5652173913043478,0.45614035087719296,0.5048543689320387,0.6485186123069132,0.30599556522908,0.6239298304515696,0.5721296231597391,0.5652173913043478,0.7606177606177607,0.23938223938223938,0.43478260869565216,52.0,40.0,197.0,62.0
ant-1.7.csv,745,13308,0.0,0.0,0.0,0.0,0.32348993288590605,0.4759036144578313,0.33905579399141633,0.3959899749373434,0.5774307556044749,0.18843012104653675,0.585216513723287,0.5032378944253958,0.4759036144578313,0.7340241796200345,0.2659758203799655,0.5240963855421686,79.0,87.0,425.0,154.0
camel-1.0.csv,339,12216,0.0,0.0,0.0,1.0,0.2536873156342183,0.5384615384615384,0.08045977011494253,0.14,0.6284671532846715,0.1288490506212435,0.7046956111373289,0.6146614869072679,0.5384615384615384,0.754601226993865,0.24539877300613497,0.46153846153846156,7.0,6.0,246.0,80.0
camel-1.2.csv,608,12216,0.0,0.0,0.0,0.0,0.40460526315789475,0.32407407407407407,0.4117647058823529,0.36269430051813467,0.4516528195156443,0.07354978746333513,0.5451093631897204,0.5303985718547114,0.32407407407407407,0.7448979591836735,0.25510204081632654,0.6759259259259259,70.0,146.0,292.0,100.0
camel-1.4.csv,872,12216,0.0,0.0,0.0,0.0,0.3073394495412844,0.36551724137931035,0.2314410480349345,0.28342245989304815,0.49318561802306926,0.10443263659014777,0.5835886733387089,0.5112580862912751,0.36551724137931035,0.7579092159559835,0.24209078404401652,0.6344827586206897,53.0,92.0,551.0,176.0
camel-1.6.csv,965,12216,0.0,0.0,0.0,0.0,0.33264248704663213,0.3191489361702128,0.23715415019762845,0.27210884353741494,0.44804746438892157,0.06371809883346413,0.5325789315151017,0.5073693184544898,0.3191489361702128,0.7516087516087516,0.2483912483912484,0.6808510638297872,60.0,128.0,584.0,193.0
ckjm.csv,10,14990,0.0,0.0,0.0,0.0,0.4,0.2,1.0,0.33333333333333337,0.33333333333333337,0.3333333333333333,0.34,0.6511912865895166,0.2,1.0,0.0,0.8,1.0,4.0,5.0,0.0
forrest-0.7.csv,29,14971,0.0,0.0,0.0,0.0,0.13793103448275862,0.4,0.6666666666666666,0.5,0.5644171779141104,0.44445779894466364,0.5333333333333333,0.6779310344827586,0.4,0.9583333333333334,0.041666666666666664,0.6,2.0,3.0,23.0,1.0
ivy-1.1.csv,111,14296,0.0,0.0,0.0,1.0,0.36036036036036034,0.4603174603174603,0.8285714285714286,0.5918367346938775,0.6032689450222882,0.35752485836173786,0.6129298941798942,0.5395784333568298,0.4603174603174603,0.875,0.125,0.5396825396825397,29.0,34.0,42.0,6.0
ivy-1.4.csv,241,14296,0.0,0.0,0.0,0.0,0.22821576763485477,0.3125,0.10204081632653061,0.15384615384615385,0.45013678189505096,0.07234061408596204,0.4984722222222222,0.44293340754984306,0.3125,0.8044444444444444,0.19555555555555557,0.6875,5.0,11.0,181.0,44.0
ivy-2.0.csv,352,14296,0.0,0.0,0.0,0.0,0.2840909090909091,0.475,0.19387755102040816,0.2753623188405797,0.5806663168940188,0.1570467296136661,0.6005608974358975,0.4743417379712652,0.475,0.7467948717948718,0.2532051282051282,0.525,19.0,21.0,233.0,79.0
log4j-1.0.csv,135,14551,0.0,0.0,0.0,1.0,0.22962962962962963,0.5588235294117647,0.5428571428571428,0.5507246376811593,0.6716573092118943,0.396614447818014,0.6575422248107163,0.5678385512634677,0.5588235294117647,0.8415841584158416,0.15841584158415842,0.4411764705882353,19.0,15.0,85.0,16.0
log4j-1.1.csv,109,14551,0.0,0.0,0.0,1.0,0.24770642201834864,0.5405405405405406,0.6666666666666666,0.5970149253731343,0.664167113015533,0.4258361183493365,0.6730480480480481,0.5730656928369838,0.5405405405405406,0.8611111111111112,0.1388888888888889,0.4594594594594595,20.0,17.0,62.0,10.0
log4j-1.2.csv,205,14551,0.0,0.0,0.0,0.0,0.6780487804878049,0.2751322751322751,0.9629629629629629,0.42798353909465014,0.4186313973548016,0.09142808131658403,0.5552248677248677,0.5092946217556727,0.2751322751322751,0.875,0.125,0.7248677248677249,52.0,137.0,14.0,2.0
lucene-2.0.csv,195,14218,0.0,0.0,0.0,0.0,0.4256410256410256,0.3516483516483517,0.5714285714285714,0.43537414965986393,0.4826546003016591,0.13328683180685258,0.5417899408284024,0.5643998265944665,0.3516483516483517,0.7692307692307693,0.23076923076923078,0.6483516483516484,32.0,59.0,80.0,24.0
