version,size_test,size_training,succHe_DT,succZi_DT,succG75_DT,succG60_DT,error_DT,recall_DT,precision_DT,fscore_DT,gscore_DT,mcc_DT,auc_DT,aucec_DT,tpr_DT,tnr_DT,fpr_DT,fnr_DT,tp_DT,fn_DT,tn_DT,fp_DT
ant-1.3.csv,125,13308,0.0,0.0,0.0,0.0,0.328,0.5,0.24390243902439024,0.32786885245901637,0.5849802371541502,0.15989218479071574,0.545952380952381,0.5129327037852464,0.5,0.7047619047619048,0.29523809523809524,0.5,10.0,10.0,74.0,31.0
ant-1.4.csv,178,13308,0.0,0.0,0.0,0.0,0.42696629213483145,0.375,0.22727272727272727,0.2830188679245283,0.4702702702702702,0.004696461178400803,0.49818840579710144,0.49215425777285743,0.375,0.6304347826086957,0.3695652173913043,0.625,15.0,25.0,87.0,51.0
ant-1.5.csv,293,13308,0.0,0.0,0.0,0.0,0.31399317406143346,0.375,0.14285714285714285,0.20689655172413796,0.4941176470588236,0.06837893113944234,0.4470785440613027,0.4812906389651566,0.375,0.7241379310344828,0.27586206896551724,0.625,12.0,20.0,189.0,72.0
ant-1.6.csv,351,13308,0.0,0.0,0.0,1.0,0.301994301994302,0.5652173913043478,0.4406779661016949,0.4952380952380952,0.6428388419164746,0.2889576140297277,0.61463404398187,0.5557368760121292,0.5652173913043478,0.7451737451737451,0.2548262548262548,0.43478260869565216,52.0,40.0,193.0,66.0
ant-1.7.csv,745,13308,0.0,0.0,0.0,1.0,0.30604026845637583,0.536144578313253,0.37083333333333335,0.43842364532019706,0.621509393941866,0.2452038373950025,0.608948748361321,0.5479520994071038,0.536144578313253,0.7392055267702936,0.2607944732297064,0.463855421686747,89.0,77.0,428.0,151.0
camel-1.0.csv,339,12216,0.0,0.0,0.0,1.0,0.26548672566371684,0.5384615384615384,0.07692307692307693,0.1346153846153846,0.6241709653647751,0.12168020945789779,0.6363850873053327,0.5987686285423599,0.5384615384615384,0.7423312883435583,0.25766871165644173,0.46153846153846156,7.0,6.0,242.0,84.0
camel-1.2.csv,608,12216,0.0,0.0,0.0,0.0,0.39473684210526316,0.2824074074074074,0.4178082191780822,0.3370165745856354,0.4151223621209434,0.07346527907265121,0.5663383408919124,0.5166047865155734,0.2824074074074074,0.7831632653061225,0.21683673469387754,0.7175925925925926,61.0,155.0,307.0,85.0
camel-1.4.csv,872,12216,0.0,0.0,0.0,0.0,0.2775229357798165,0.4413793103448276,0.28444444444444444,0.3459459459459459,0.5633680150546665,0.18714362142601002,0.6034767348100365,0.5395238229172528,0.4413793103448276,0.7785419532324622,0.22145804676753783,0.5586206896551724,64.0,81.0,566.0,161.0
camel-1.6.csv,965,12216,0.0,0.0,0.0,0.0,0.3015544041450777,0.40425531914893614,0.2980392156862745,0.3431151241534989,0.5300800111969022,0.15618704849349993,0.5817040444700019,0.5336025018890246,0.40425531914893614,0.7696267696267697,0.23037323037323038,0.5957446808510638,76.0,112.0,598.0,179.0
ckjm.csv,10,14990,0.0,0.0,0.0,0.0,0.6,0.4,0.4,0.4000000000000001,0.4000000000000001,-0.2,0.36,0.4147038801906059,0.4,0.4,0.6,0.6,2.0,3.0,2.0,3.0
forrest-0.7.csv,29,14971,1.0,0.0,1.0,1.0,0.1724137931034483,0.8,0.5,0.6153846153846154,0.816326530612245,0.5352643613280604,0.7833333333333333,0.777971602434077,0.8,0.8333333333333334,0.16666666666666666,0.2,4.0,1.0,20.0,4.0
ivy-1.1.csv,111,14296,0.0,0.0,0.0,0.0,0.45045045045045046,0.4444444444444444,0.6511627906976745,0.5283018867924528,0.5398773006134969,0.13418170874658103,0.5114087301587301,0.4900790742795726,0.4444444444444444,0.6875,0.3125,0.5555555555555556,28.0,35.0,33.0,15.0
ivy-1.4.csv,241,14296,0.0,0.0,0.0,0.0,0.24066390041493776,0.3125,0.09615384615384616,0.14705882352941177,0.4480241631009313,0.06270829713485092,0.5147222222222222,0.4580107445265324,0.3125,0.7911111111111111,0.2088888888888889,0.6875,5.0,11.0,178.0,47.0
ivy-2.0.csv,352,14296,0.0,0.0,0.0,1.0,0.2585227272727273,0.55,0.23157894736842105,0.3259259259259259,0.6402825133950316,0.2259442269694093,0.6349759615384616,0.5092353222664037,0.55,0.7660256410256411,0.23397435897435898,0.45,22.0,18.0,239.0,73.0
log4j-1.0.csv,135,14551,0.0,0.0,0.0,0.0,0.26666666666666666,0.4117647058823529,0.4666666666666667,0.43749999999999994,0.5529739776951673,0.2645232380582747,0.691322073383809,0.5434986747030707,0.4117647058823529,0.8415841584158416,0.15841584158415842,0.5882352941176471,14.0,20.0,85.0,16.0
log4j-1.1.csv,109,14551,0.0,0.0,0.0,1.0,0.28440366972477066,0.4864864864864865,0.6,0.5373134328358209,0.6143344709897611,0.3390769839566679,0.6666666666666666,0.5463260431662477,0.4864864864864865,0.8333333333333334,0.16666666666666666,0.5135135135135135,18.0,19.0,60.0,12.0
log4j-1.2.csv,205,14551,0.0,0.0,0.0,0.0,0.7024390243902439,0.25396825396825395,0.9411764705882353,0.39999999999999997,0.3869767441860465,0.04124389908293605,0.5667989417989417,0.5173506209876035,0.25396825396825395,0.8125,0.1875,0.746031746031746,48.0,141.0,13.0,3.0
lucene-2.0.csv,195,14218,0.0,0.0,0.0,0.0,0.38461538461538464,0.4945054945054945,0.6081081081081081,0.5454545454545454,0.5867014341590612,0.22171603014133728,0.5929839391377852,0.54989361970151,0.4945054945054945,0.7211538461538461,0.27884615384615385,0.5054945054945055,45.0,46.0,75.0,29.0
